icao24;callsign;origin_country;time_position;last_contact;longitude;latitude;baro_altitude;on_ground;velocity;true_track;vertical_rate;sensors;geo_altitude;squawk;spi;position_source
a36f66;MDS320  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-82.8489;28.4295;5791.2;False;133.49;163.66;0.33;;6057.9;;False;0
407178;EXS28QJ ;United Kingdom;2025-05-22 22:21:58;2025-05-22 22:21:58;-15.7851;33.2899;11277.6;False;223.55;6.21;0.0;;11811.0;;False;0
a446ba;N375DS  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-95.7628;16.6556;11269.98;False;229.78;114.33;-0.33;;12024.36;;False;0
ab0a26;N810JB  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-82.1412;31.3779;12192.0;False;197.37;192.19;0.0;;12618.72;1551;False;0
a66174;JIA5224 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-78.1275;37.7401;6705.6;False;209.46;213.89;0.65;;6705.6;5351;False;0
ab84c9;AAL1460 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-87.8039;31.7261;9448.8;False;259.11;56.09;0.0;;9845.04;2435;False;0
a6b14a;SIS53   ;United States;2025-05-22 22:22:03;2025-05-22 22:22:04;-104.9142;33.989;10980.42;False;202.39;301.06;0.65;;11490.96;2727;False;0
a0a0b8;N14DX   ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-117.5791;33.3501;1211.58;False;78.21;135.27;-0.98;;1211.58;;False;0
ad14a8;;United States;2025-05-22 22:20:32;2025-05-22 22:20:32;-87.8976;41.9718;;True;7.46;241.88;;;;;False;0
a0a0b7;N14DW   ;United States;2025-05-22 22:22:01;2025-05-22 22:22:04;-86.9834;32.9698;2720.34;False;56.98;186.74;3.25;;2811.78;;False;0
ac07dc;SWA323  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-96.4584;37.6445;9753.6;False;209.3;276.78;0.0;;10050.78;;False;0
a79484;N588KC  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-101.0416;26.1336;5334.0;False;136.76;170.25;-0.33;;5631.18;;False;0
a446aa;DAL3120 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-85.5773;38.2971;9601.2;False;218.43;348.45;-22.11;;9692.64;7134;False;0
a36f60;N320LX  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-102.9482;33.677;12489.18;False;266.34;106.26;-0.65;;13022.58;3334;False;0
a446b6;DAL2383 ;United States;2025-05-22 22:21:12;2025-05-22 22:21:12;-111.5509;36.2588;10660.38;False;258.24;58.94;0.33;;11109.96;7247;False;0
a1d3b7;N217CB  ;United States;2025-05-22 22:22:03;2025-05-22 22:22:04;-86.8888;36.4292;1615.44;False;89.23;350.37;5.2;;1653.54;;False;0
a97de4;AAL1818 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-78.9412;26.858;10660.38;False;248.6;28.42;-0.33;;11216.64;3625;False;0
a48f33;N393P   ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-120.9007;37.7393;411.48;False;54.35;229.22;0.33;;403.86;;False;0
a290eb;N2645L  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-95.6629;30.4286;655.32;False;51.06;319.09;0.65;;693.42;;False;0
a7f6c3;N612GA  ;United States;2025-05-22 22:21:59;2025-05-22 22:22:03;-92.7085;34.6814;7010.4;False;166.37;101.41;0.33;;7284.72;;False;0
abd536;SWA169  ;United States;2025-05-22 22:20:24;2025-05-22 22:20:27;-99.8392;38.8529;10972.8;False;193.44;270.61;0.0;;11308.08;0012;False;0
498b29;OKBYI   ;Czech Republic;2025-05-22 22:22:04;2025-05-22 22:22:04;14.0014;50.6736;502.92;False;19.22;254.48;-1.3;;556.26;;False;0
c03c44;WJA669  ;Canada;2025-05-22 22:22:04;2025-05-22 22:22:04;-87.854;47.7225;10972.8;False;227.08;297.09;0.0;;10881.36;;False;0
3c66c4;DLH494  ;Germany;2025-05-22 22:22:04;2025-05-22 22:22:04;-74.7625;48.4166;12192.0;False;244.71;214.29;0.0;;12207.24;;False;0
ad6ecc;N965AU  ;United States;2025-05-22 22:21:13;2025-05-22 22:21:35;-85.1372;32.8977;899.16;False;54.8;170.27;-0.98;;914.4;;False;0
aaa224;SWA2312 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-85.0211;33.1785;4861.56;False;198.81;47.52;-9.1;;5044.44;2755;False;0
a300db;N293CK  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-86.3399;40.4879;7010.4;False;210.52;323.75;0.0;;7025.64;;False;0
a3ac7a;DAL2009 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-95.565;29.658;9296.4;False;259.3;90.68;5.85;;9784.08;0012;False;0
a2e0d1;N285CS  ;United States;2025-05-22 22:11:00;2025-05-22 22:21:59;-122.1124;37.4574;;True;0.0;278.44;;;;;False;0
a1c0ec;UCA4960 ;United States;2025-05-22 22:21:57;2025-05-22 22:22:03;-90.0122;32.4933;9753.6;False;213.56;231.75;0.0;;10119.36;;False;0
348249;IBE0348 ;Spain;2025-05-22 22:21:01;2025-05-22 22:21:01;-62.1053;44.3306;10058.4;False;237.95;73.29;0.0;;10203.18;;False;0
a7f6b9;FFT3874 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-84.4063;33.6496;312.42;False;66.88;270.0;-3.58;;304.8;1550;False;0
aac87b;SKW5643 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-104.9202;38.9091;7322.82;False;201.68;196.45;6.5;;7612.38;3753;False;0
3c66e4;OCN1DB  ;Germany;2025-05-22 22:22:02;2025-05-22 22:22:02;1.5528;60.051;10972.8;False;213.24;321.86;0.0;;10881.36;6662;False;0
a35c97;JBU86   ;United States;2025-05-22 22:22:03;2025-05-22 22:22:04;-73.8881;40.4743;640.08;False;80.11;31.34;0.0;;563.88;7011;False;0
a923a9;UAL1945 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-109.0579;32.2497;10363.2;False;217.93;276.37;0.33;;10888.98;7416;False;0
abe872;SWA4640 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:05;-112.1181;33.2603;2712.72;False;146.98;134.15;13.98;;2811.78;0743;False;0
ac920a;EJA909  ;United States;2025-05-22 22:22:03;2025-05-22 22:22:03;-73.4125;40.6241;556.26;False;54.02;359.45;-0.33;;472.44;7356;False;0
a85f6f;N639CT  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-117.1383;32.7976;441.96;False;53.15;115.82;-0.65;;426.72;;False;0
0c205c;CMP445  ;Panama;2025-05-22 22:22:05;2025-05-22 22:22:05;-81.5249;28.221;5722.62;False;195.09;173.79;11.38;;5989.32;6537;False;0
ac088e;SWA2148 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-104.6983;39.9396;1882.14;False;81.96;176.4;-5.2;;1920.24;6261;False;0
a2e0b2;;United States;2025-05-22 22:21:18;2025-05-22 22:21:18;-81.7543;28.0861;274.32;False;51.75;232.67;-1.63;;;;False;0
a433d1;CNS1010 ;United States;2025-05-22 22:22:01;2025-05-22 22:22:01;-107.8229;34.4663;7315.2;False;123.0;280.6;-0.65;;7696.2;;False;0
4692c8;AEE743  ;Greece;2025-05-22 22:22:04;2025-05-22 22:22:04;22.939;38.0959;6324.6;False;241.82;89.02;-15.28;;6606.54;1267;False;0
aafbf3;AAL2320 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-79.4499;42.6682;10370.82;False;234.25;257.18;0.0;;10332.72;1333;False;0
aa77f9;ABX5105 ;United States;;2025-05-22 22:21:59;;;;False;243.21;8.15;-1.63;;;;False;0
a1d3f5;EPI510  ;United States;2025-05-22 22:21:49;2025-05-22 22:21:49;-80.9366;28.866;304.8;False;49.46;161.19;1.95;;312.42;;False;0
a540e7;N438AS  ;United States;2025-05-22 22:22:02;2025-05-22 22:22:02;-122.1157;40.5962;350.52;False;23.25;24.86;-0.98;;335.28;;False;0
a5ec61;ASA609  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-119.6467;41.0263;10972.8;False;226.97;336.63;0.0;;11239.5;;False;0
4692cd;AEE3RF  ;Greece;2025-05-22 22:17:23;2025-05-22 22:17:52;24.0158;38.0232;640.08;False;72.74;216.95;-3.58;;685.8;1231;False;0
abe892;SWA967  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-101.4043;32.3766;11887.2;False;256.53;97.84;-0.65;;12458.7;;False;0
c006ec;ACA294  ;Canada;2025-05-22 22:22:04;2025-05-22 22:22:04;-109.1791;49.9404;10668.0;False;244.73;86.87;0.0;;10690.86;3467;False;0
a446f1;LXJ375  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-74.4308;39.3357;7787.64;False;222.83;50.25;-7.8;;7741.92;3724;False;0
47ae38;NBT41R  ;Norway;2025-05-22 22:22:04;2025-05-22 22:22:04;-105.8865;42.9255;10668.0;False;282.94;53.13;-0.33;;10957.56;;False;0
0c2050;CMP135  ;Panama;2025-05-22 22:22:04;2025-05-22 22:22:04;-95.0957;18.4383;11277.6;False;239.28;124.13;0.33;;12009.12;;False;0
4d2038;KMM103  ;Malta;2025-05-22 22:22:04;2025-05-22 22:22:04;13.8095;36.6678;6370.32;False;181.56;162.18;-8.45;;6644.64;1156;False;0
acf54f;JBU348  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-111.3556;36.9627;10652.76;False;262.69;65.59;0.98;;11087.1;;False;0
ae4883;SPUD04  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-85.9788;31.5891;906.78;False;67.89;173.04;0.33;;944.88;;False;0
a0c82e;N15DN   ;United States;2025-05-22 22:22:05;2025-05-22 22:22:05;-78.0701;39.6457;1897.38;False;89.39;191.96;-0.33;;1813.56;;False;0
ab7270;AAL1637 ;United States;2025-05-22 22:21:54;2025-05-22 22:21:58;-77.0383;38.843;;True;0.0;174.38;;;;;False;0
4d201e;WMT9QT  ;Malta;2025-05-22 22:22:04;2025-05-22 22:22:04;12.1998;41.994;830.58;False;107.27;163.56;-2.28;;868.68;5515;False;0
7c47ac;JST434  ;Australia;2025-05-22 22:22:02;2025-05-22 22:22:04;144.8458;-37.6763;;True;1.8;14.06;;;;;False;0
aab597;N7899Q  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-68.6878;45.9572;2697.48;False;96.39;16.11;-0.33;;2689.86;;False;0
af9ba8;G27089  ;United States;2025-05-22 22:22:02;2025-05-22 22:22:02;-85.1097;33.5155;876.3;False;42.37;299.05;0.33;;906.78;;False;0
ad1560;JBU1873 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-84.1664;40.9801;10355.58;False;223.25;266.17;0.33;;10363.2;5142;False;0
a11ba0;UAL970  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-80.8762;47.4816;10050.78;False;262.03;57.59;-0.33;;9989.82;;False;0
4d2047;AAE123  ;Malta;2025-05-22 22:22:04;2025-05-22 22:22:04;22.3818;45.8586;11277.6;False;262.15;114.96;0.0;;11422.38;4250;False;0
4d203a;RWD701  ;Malta;2025-05-22 22:22:04;2025-05-22 22:22:04;6.1625;38.4656;11277.6;False;246.5;169.42;0.0;;11567.16;5624;False;0
aaa26a;SWA1243 ;United States;2025-05-22 22:22:03;2025-05-22 22:22:04;-114.2514;43.1943;9144.0;False;193.66;284.77;-5.2;;9311.64;;False;0
a9249c;UAL580  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-71.0119;42.3683;;True;5.4;137.81;;;;2004;False;0
4b906c;PGT969T ;Turkey;2025-05-22 22:22:04;2025-05-22 22:22:04;18.4797;47.3177;10972.8;False;223.71;299.63;0.0;;11109.96;5332;False;0
451e90;MBU2CV  ;Bulgaria;2025-05-22 22:21:58;2025-05-22 22:21:58;7.1554;50.8576;;True;13.89;137.81;;;;4135;False;0
c04f54;CGEBB   ;Canada;2025-05-22 22:22:04;2025-05-22 22:22:04;-114.1342;51.5099;2255.52;False;37.42;71.57;2.93;;2278.38;0356;False;0
a32800;AAY2720 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-94.5638;39.0258;1668.78;False;132.08;301.46;-6.83;;1729.74;1330;False;0
4d2011;SVA798  ;Malta;2025-05-22 22:22:04;2025-05-22 22:22:04;90.1488;23.6632;2331.72;False;140.4;56.66;-1.95;;2346.96;5211;False;0
ae223a;C2303   ;United States;2025-05-22 22:19:36;2025-05-22 22:19:52;-80.1215;25.7509;144.78;False;72.17;187.78;0.98;;137.16;;False;0
abd59a;SWA634  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-94.0181;32.0966;11887.2;False;241.41;42.5;0.0;;12390.12;4173;False;0
a949a1;NXC1698 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-86.3057;36.6002;4549.14;False;128.15;25.95;0.0;;4632.96;;False;0
c03c05;WJA1681 ;Canada;2025-05-22 22:22:04;2025-05-22 22:22:04;-73.7615;40.6526;381.0;False;78.36;32.12;10.4;;312.42;;False;0
adbeed;NKS2335 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-117.8947;33.6056;1059.18;False;106.69;186.65;-0.33;;1066.8;;False;0
a949a4;NNKS3998;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-77.6;35.8223;10957.56;False;193.64;216.9;0.0;;11109.96;3645;False;0
a5ec23;N48081  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-82.7815;27.739;487.68;False;70.23;133.52;-2.6;;502.92;;False;0
aaa28d;SWA5326 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-106.2779;31.8736;11887.2;False;253.9;95.81;0.0;;12435.84;7262;False;0
4d200d;WMT3662 ;Malta;2025-05-22 22:22:04;2025-05-22 22:22:04;8.8781;43.4942;9159.24;False;209.81;356.34;-1.3;;9189.72;1000;False;0
4d200e;WZZ5WQ  ;Malta;2025-05-22 22:22:04;2025-05-22 22:22:04;7.6417;42.4372;10980.42;False;233.54;45.18;0.33;;11087.1;1066;False;0
4d2022;WMT7595 ;Malta;2025-05-22 22:19:51;2025-05-22 22:19:51;12.3393;45.4953;45.72;False;66.65;42.18;-3.58;;83.82;2322;False;0
a85f29;UAL1869 ;United States;2025-05-22 22:20:40;2025-05-22 22:20:40;-77.4552;38.9354;;True;1.8;199.69;;;;;False;0
a85f25;N63895  ;United States;2025-05-22 22:21:17;2025-05-22 22:21:22;-86.8791;32.7226;1813.56;False;86.16;11.71;-0.65;;1882.14;;False;0
a1c204;N212MA  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-116.8272;34.0042;4053.84;False;115.68;283.11;-5.2;;4244.34;;False;0
0d0fed;VOI3081 ;Mexico;2025-05-22 22:22:04;2025-05-22 22:22:04;-102.1516;27.063;10591.8;False;219.07;297.71;-2.28;;11209.02;;False;0
ad00e3;AAL1650 ;United States;2025-05-22 22:20:42;2025-05-22 22:21:48;-77.0408;38.8542;;True;0.0;267.19;;;;;False;0
a4482e;UPS2900 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-102.9685;37.2915;10370.82;False;215.2;263.96;0.0;;10789.92;6631;False;0
ac90f4;N909DP  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-96.8415;33.8752;5623.56;False;193.27;154.12;-7.8;;5890.26;;False;0
7c4877;RXA6658 ;Australia;2025-05-22 22:22:04;2025-05-22 22:22:04;148.8829;-34.6504;5181.6;False;126.52;66.77;0.0;;5295.9;;False;0
ace0cf;NKS408  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-79.9998;26.0267;1821.18;False;114.03;311.89;0.0;;1920.24;;False;0
a0fbb7;UAL1937 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-105.1333;40.0713;3840.48;False;160.82;154.01;-11.05;;3992.88;6712;False;0
adac5d;AAL2997 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-105.84;32.1989;10363.2;False;218.57;273.64;0.33;;10888.98;0652;False;0
a910f0;N68310  ;United States;2025-05-22 22:22:03;2025-05-22 22:22:03;-80.0174;27.3072;1813.56;False;93.04;169.81;0.0;;1882.14;;False;0
451e29;BCS21Q  ;Bulgaria;2025-05-22 22:22:04;2025-05-22 22:22:04;4.7675;51.003;556.26;False;101.58;170.97;-0.98;;647.7;1000;False;0
a20883;AVA051  ;United States;2025-05-22 22:17:32;2025-05-22 22:17:32;-74.8323;3.4562;7825.74;False;229.28;192.57;4.23;;8359.14;;False;0
a36eae;DAL2759 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-116.311;45.7411;10660.38;False;257.95;126.32;-0.33;;10728.96;1643;False;0
a24ef0;ENY4255 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-91.7812;35.181;9753.6;False;200.77;241.2;0.33;;10088.88;6537;False;0
a3bebd;EJA340  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:05;-88.9886;39.8717;8519.16;False;219.57;142.81;8.45;;8580.12;1167;False;0
a96c72;SKW6510 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-96.983;32.6982;2377.44;False;149.1;104.18;14.96;;2484.12;2203;False;0
a12ee7;UAL511  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-96.2349;40.1871;10363.2;False;213.42;247.76;0.0;;10576.56;3170;False;0
a32844;ENY4144 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-81.0217;33.5319;6918.96;False;198.72;208.95;-9.1;;7124.7;4252;False;0
a9bc60;N7261Q  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-97.91;38.839;1417.32;False;45.93;48.63;1.63;;1470.66;;False;0
a05236;N12JW   ;United States;2025-05-22 22:21:08;2025-05-22 22:21:26;-84.4122;33.9028;464.82;False;41.49;227.01;-1.95;;449.58;;False;0
a36ea8;DAL2209 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-87.218;40.8443;9753.6;False;221.92;338.37;-0.33;;9799.32;6630;False;0
a56862;AAL2045 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-82.2917;41.2339;9738.36;False;224.99;277.09;0.0;;9745.98;1563;False;0
a56866;ASA432  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-107.8305;32.1292;10058.4;False;259.2;102.96;0.0;;10576.56;1311;False;0
0c2045;RPB7237 ;Panama;2025-05-22 22:21:59;2025-05-22 22:21:59;-74.3408;4.8406;3649.98;False;134.57;124.72;-9.43;;3886.2;;False;0
a96c50;N706RA  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-116.8115;33.1469;1859.28;False;50.04;194.89;-1.95;;1889.76;;False;0
86e7bc;ANA204  ;Japan;2025-05-22 22:22:04;2025-05-22 22:22:04;134.1473;35.6167;11887.2;False;280.31;108.07;-0.33;;12466.32;7663;False;0
a2e21f;N285SA  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-98.3484;29.7608;3756.66;False;86.94;22.62;5.53;;3954.78;7445;False;0
a43556;N370RV  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-79.9662;26.9831;1623.06;False;135.86;231.61;-3.9;;1699.26;0557;False;0
0c203a;CMP143  ;Panama;2025-05-22 22:21:19;2025-05-22 22:21:19;-67.6355;17.7773;9753.6;False;224.74;239.91;-0.33;;10027.92;1163;False;0
0d0fc2;XBLUA   ;Mexico;2025-05-22 22:22:04;2025-05-22 22:22:04;-110.167;39.5515;11894.82;False;251.28;148.39;0.33;;12291.06;1675;False;0
a0b57d;N145CH  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-93.6547;32.3098;830.58;False;52.89;127.09;2.6;;853.44;;False;0
a923cd;UAL251  ;United States;2025-05-22 22:21:57;2025-05-22 22:22:02;-77.4562;38.9388;;True;0.0;180.0;;;;;False;0
a923cf;UAL489  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-105.4178;36.8744;10066.02;False;242.11;184.75;0.33;;10485.12;3275;False;0
a30246;SKW3669 ;United States;2025-05-22 22:21:59;2025-05-22 22:22:01;-86.6898;36.0987;198.12;False;72.72;18.56;-4.88;;190.5;6736;False;0
a1726a;N1923R  ;United States;2025-05-22 22:21:19;2025-05-22 22:21:19;-97.266;47.662;2011.68;False;40.77;299.48;-17.23;;2049.78;;False;0
ac0843;SWA2329 ;United States;2025-05-22 22:21:11;2025-05-22 22:21:26;-115.146;36.0809;;True;0.0;253.12;;;;;False;0
a7f6f6;JBU507  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-86.2488;36.3481;2750.82;False;134.2;239.6;-5.85;;2819.4;5601;True;0
a6c3ce;N535JF  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:05;-107.9572;38.7411;12192.0;False;179.57;317.9;-0.65;;12588.24;5324;False;0
a72c78;AAL1866 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-82.3373;31.4581;9448.8;False;257.26;27.64;0.0;;9829.8;3536;False;0
a6c3ca;JBU1104 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-72.556;41.6883;944.88;False;124.32;12.43;-7.15;;891.54;1466;False;0
a780ad;HAL1611 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-87.8285;38.3768;9448.8;False;284.51;90.73;0.0;;9540.24;2475;False;0
a1c229;ENY3822 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-73.2277;42.6518;9128.76;False;205.37;85.55;-5.2;;9090.66;7460;False;0
ad6eb1;N96493  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-81.278;29.9045;1043.94;False;44.04;165.8;-0.65;;1059.18;;False;0
7c7bd9;YQZ     ;Australia;2025-05-22 22:22:04;2025-05-22 22:22:04;138.7224;-34.8161;922.02;False;60.52;215.31;-2.6;;929.64;;False;0
a9bc12;RPA3659 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-80.3292;44.2095;10363.2;False;230.14;242.0;-0.33;;10325.1;0650;False;0
a1723e;N1922G  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-118.8745;37.4376;10378.44;False;215.91;245.21;0.0;;10774.68;;False;0
ae481f;;United States;2025-05-22 22:17:24;2025-05-22 22:17:39;-88.4307;42.8119;617.22;False;50.72;139.52;-3.25;;617.22;;False;0
a72c9b;N561WF  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-121.7501;47.1821;4937.76;False;170.93;303.83;-12.03;;4975.86;;False;0
86e7e6;JAL69   ;Japan;2025-05-22 22:22:04;2025-05-22 22:22:04;-122.8131;36.3815;10972.8;False;240.43;303.21;-0.33;;11369.04;;False;0
7c4899;OMJ     ;Australia;2025-05-22 22:22:04;2025-05-22 22:22:04;150.7217;-32.7139;3048.0;False;80.79;6.58;-0.65;;3131.82;1434;False;0
a0658d;N12442  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-88.3642;41.4749;883.92;False;37.33;7.13;-0.33;;891.54;3017;False;0
a1c230;AAY3018 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-82.2198;27.7391;1813.56;False;148.38;193.02;0.0;;1927.86;3776;False;0
a96c2e;JIA5539 ;United States;2025-05-22 22:19:50;2025-05-22 22:19:50;-79.827;36.1832;922.02;False;74.94;225.0;-5.2;;891.54;2143;False;0
abe82c;SWA3694 ;United States;2025-05-22 22:18:00;2025-05-22 22:18:08;-76.6632;39.1651;99.06;False;76.97;323.97;-0.33;;30.48;7476;False;0
7c7bc7;VOZ913  ;Australia;2025-05-22 22:22:04;2025-05-22 22:22:04;151.7003;-32.9864;7757.16;False;225.16;18.93;8.45;;8031.48;1440;False;0
a8af5f;NKS632  ;United States;2025-05-22 22:22:03;2025-05-22 22:22:03;-79.0453;25.6344;5257.8;False;179.62;292.75;-13.0;;5760.72;;False;0
a1d546;UAL45   ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-120.4526;41.9216;11277.6;False;219.21;208.91;0.0;;11513.82;;False;0
a1857d;N1977D  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-86.1067;33.0711;3025.14;False;70.09;305.44;-0.33;;3093.72;;False;0
a793fd;DAL2032 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-87.208;32.5956;9753.6;False;201.84;305.35;0.0;;10134.6;3501;False;0
a05273;N12MG   ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-97.3502;32.9991;7551.42;False;193.59;61.6;5.2;;7894.32;6213;False;0
800cc8;AIC378  ;India;2025-05-22 22:22:03;2025-05-22 22:22:04;84.4446;24.218;10668.0;False;242.9;130.88;0.0;;11300.46;0565;False;0
a4350c;DAL1079 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-83.863;33.843;6629.4;False;223.74;45.84;10.4;;6850.38;3130;False;0
800cd5;AXB690  ;India;2025-05-22 22:21:04;2025-05-22 22:21:04;81.9645;10.6667;10546.08;False;219.84;92.28;4.55;;11109.96;;False;0
a0526d;N12MA   ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-80.0772;34.8107;8534.4;False;115.55;204.74;0.0;;8724.9;6273;False;0
c03aa5;        ;Canada;2025-05-22 22:22:04;2025-05-22 22:22:04;-113.9787;51.5966;1798.32;False;50.67;228.7;1.3;;1821.18;0413;False;0
aafc36;DAL1804 ;United States;2025-05-22 22:17:59;2025-05-22 22:18:00;-84.4263;33.6394;;True;0.51;90.0;;;;5152;False;0
a3026f;UPS2190 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-75.0601;39.5373;1874.52;False;123.15;292.6;-1.63;;1798.32;6670;False;0
a66239;JBU1498 ;United States;2025-05-22 22:22:05;2025-05-22 22:22:05;-89.6194;38.259;10675.62;False;271.53;102.14;-0.33;;10812.78;0652;False;0
a60bcb;UAL3907 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-97.0302;32.8535;1074.42;False;96.73;179.09;19.83;;1097.28;2344;False;0
ac4f4c;SWA3730 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-73.8795;40.7776;;True;4.37;312.19;;;;;False;0
4a1a62;RCR3327 ;Romania;2025-05-22 22:21:59;2025-05-22 22:21:59;55.1522;24.8862;;True;2.83;30.94;;;;0561;False;0
a96ba2;JBU2984 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-81.3419;29.5791;7284.72;False;217.9;357.02;6.83;;7627.62;3265;False;0
a2928e;N265LD  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-118.3666;33.8237;342.9;False;43.95;308.35;0.65;;297.18;;False;0
ad5c29;N960AC  ;United States;2025-05-22 22:20:08;2025-05-22 22:20:13;-82.2041;26.657;1615.44;False;56.81;144.58;0.65;;1737.36;;False;0
ac4f74;N8922V  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-82.7402;27.9693;205.74;False;45.87;156.89;-3.25;;198.12;;False;0
ad6f2d;ERU965  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-81.0621;29.3403;617.22;False;61.62;157.93;-0.33;;624.84;0123;False;0
aafc52;ERU807  ;United States;2025-05-22 22:19:02;2025-05-22 22:19:02;-81.0479;29.1733;15.24;False;34.2;338.84;-2.93;;15.24;0101;False;0
ac06f5;UAL696  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:05;-90.6941;42.4043;10988.04;False;213.89;258.91;-0.33;;11033.76;1334;False;0
